qt=0.05,qt=0.5,qt=0.95,date
-1.426047963809877,-1.3463309385831865,-1.2779630805895683,2015-08-14
-1.4402019805273192,-1.358677773033547,-1.2891646460320572,2015-08-15
-1.4592065896194202,-1.3798266165984905,-1.311092243254901,2015-08-16
-1.45932293012731,-1.3835613860540903,-1.3173628238331307,2015-08-17
-1.4287311861180811,-1.3601853664273462,-1.2980246206406754,2015-08-18
-1.537934931470045,-1.4584158481825664,-1.3880150188289644,2015-08-19
-1.557213960154835,-1.4812143897636179,-1.4140385774293385,2015-08-20
-1.4766971913090448,-1.3964681921695825,-1.3258632103339028,2015-08-21
-1.4631143124678951,-1.3843919134910412,-1.315651834719185,2015-08-22
-1.459689641294278,-1.3819560014121248,-1.3142220133874452,2015-08-23
-0.8364990009506186,-0.7716379631061422,-0.7113625183081075,2015-08-24
